name	unique reads 32160475_EXO_S26 32160475_EXO_S26	32160475_EXO_S26	32160475_EXO_S26 (mult. map. adj.)	32160475_EXO_S2632160475_EXO_S26(lib)	32160475_EXO_S2632160475_EXO_S26(total)	coordinateString 32160475_EXO_S26 32160475_EXO_S26	32160475_EXO_S26 (lib)	32160475_EXO_S26 (total)
Homo_sapiens_chr14.trna13-LysCTT:tRNA	27.0	1566.0	211.0828533026113	94995.45040946316	187.37602491455007	14:hsa;Homo_sapiens_chr14.trna13-LysCTT:tRNA,58239895,58239967,-	12804.540691696167	25.256619399402563
Homo_sapiens_chr14.trna13-LysCTT:tRNA	27.0	1566.0	211.08285330261137	94995.45040946316	187.37602491455007	15:hsa;Homo_sapiens_chr14.trna13-LysCTT:tRNA,78860562,78860634,+	12804.540691696171	25.25661939940257
Homo_sapiens_chr15.trna2-LysCTT:tRNA	27.0	1566.0	211.0828533026113	94995.45040946316	187.37602491455007	14:hsa;Homo_sapiens_chr15.trna2-LysCTT:tRNA,58239895,58239967,-	12804.540691696167	25.256619399402563
Homo_sapiens_chr16.trna10-LysCTT:tRNA	27.0	1566.0	211.08285330261137	94995.45040946316	187.37602491455007	16:hsa;Homo_sapiens_chr16.trna10-LysCTT:tRNA,3191501,3191573,+	12804.540691696171	25.25661939940257
Homo_sapiens_chr15.trna2-LysCTT:tRNA	27.0	1566.0	211.08285330261137	94995.45040946316	187.37602491455007	15:hsa;Homo_sapiens_chr15.trna2-LysCTT:tRNA,78860562,78860634,+	12804.540691696171	25.25661939940257
Homo_sapiens_chr6.trna47-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27478812,27478893,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr6.trna44-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,26327589,26327670,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr6.trna51-SerTGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr6.trna51-SerTGA:tRNA,27545689,27545770,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr6.trna44-SerAGA:tRNA	27.0	1385.0	33.04239256678282	84015.77191386108	165.7188981523958	17:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,8226610,8226691,-	2004.3914204903137	3.9536093057661827
Homo_sapiens_chr6.trna47-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,26327589,26327670,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr6.trna47-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27495814,27495895,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr6.trna5-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27495814,27495895,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr17.trna35-SerAGA:tRNA	27.0	1385.0	33.04239256678282	84015.77191386108	165.7188981523958	8:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,95269657,95269738,-	2004.3914204903137	3.9536093057661827
Homo_sapiens_chr6.trna5-SerAGA:tRNA	27.0	1385.0	33.04239256678282	84015.77191386108	165.7188981523958	8:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,95269657,95269738,-	2004.3914204903137	3.9536093057661827
Homo_sapiens_chr6.trna147-SerAGA:tRNA	27.0	1385.0	33.04239256678282	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr6.trna147-SerAGA:tRNA,27541775,27541856,-	2004.3914204903137	3.9536093057661827
Homo_sapiens_chr6.trna44-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27478812,27478893,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr8.trna11-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27495814,27495895,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr17.trna35-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27478812,27478893,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr6.trna50-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr6.trna50-SerAGA:tRNA,27532208,27532289,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr6.trna46-SerAGA:tRNA	27.0	1385.0	33.04239256678282	84015.77191386108	165.7188981523958	17:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,8226610,8226691,-	2004.3914204903137	3.9536093057661827
Homo_sapiens_chr17.trna35-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27503039,27503120,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr6.trna5-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27478812,27478893,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr6.trna46-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,26327589,26327670,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr6.trna47-SerAGA:tRNA	27.0	1385.0	33.04239256678282	84015.77191386108	165.7188981523958	17:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,8226610,8226691,-	2004.3914204903137	3.9536093057661827
Homo_sapiens_chr8.trna11-SerAGA:tRNA	27.0	1385.0	33.04239256678282	84015.77191386108	165.7188981523958	8:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,95269657,95269738,-	2004.3914204903137	3.9536093057661827
Homo_sapiens_chr6.trna47-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27503039,27503120,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr6.trna46-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27503039,27503120,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr6.trna46-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27478812,27478893,+	2004.3914204903142	3.9536093057661836
Homo_sapiens_chr17.trna35-SerAGA:tRNA	27.0	1385.0	33.04239256678283	84015.77191386108	165.7188981523958	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,26327589,26327670,+	2004.3914204903142	3.9536093057661836
