name	unique reads 32160790_EXO_S27 32160790_EXO_S27	32160790_EXO_S27	32160790_EXO_S27 (mult. map. adj.)	32160790_EXO_S2732160790_EXO_S27(lib)	32160790_EXO_S2732160790_EXO_S27(total)	coordinateString 32160790_EXO_S27 32160790_EXO_S27	32160790_EXO_S27 (lib)	32160790_EXO_S27 (total)
Homo_sapiens_chr6.trna44-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27478812,27478893,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr8.trna11-SerAGA:tRNA	27.0	1961.0	46.71486643437864	177209.47045002712	295.8501770047018	17:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,8226610,8226691,-	4221.477176430385	7.047731516247794
Homo_sapiens_chr6.trna47-SerAGA:tRNA	27.0	1961.0	46.71486643437864	177209.47045002712	295.8501770047018	17:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,8226610,8226691,-	4221.477176430385	7.047731516247794
Homo_sapiens_chr17.trna35-SerAGA:tRNA	27.0	1961.0	46.71486643437864	177209.47045002712	295.8501770047018	8:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,95269657,95269738,-	4221.477176430385	7.047731516247794
Homo_sapiens_chr6.trna44-SerAGA:tRNA	27.0	1961.0	46.71486643437864	177209.47045002712	295.8501770047018	8:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,95269657,95269738,-	4221.477176430385	7.047731516247794
Homo_sapiens_chr6.trna44-SerAGA:tRNA	27.0	1961.0	46.71486643437864	177209.47045002712	295.8501770047018	17:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,8226610,8226691,-	4221.477176430385	7.047731516247794
Homo_sapiens_chr6.trna46-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27495814,27495895,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr6.trna44-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,26327589,26327670,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr6.trna47-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27495814,27495895,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr6.trna46-SerAGA:tRNA	27.0	1961.0	46.71486643437864	177209.47045002712	295.8501770047018	17:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,8226610,8226691,-	4221.477176430385	7.047731516247794
Homo_sapiens_chr8.trna11-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27503039,27503120,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr6.trna46-SerAGA:tRNA	27.0	1961.0	46.71486643437864	177209.47045002712	295.8501770047018	8:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,95269657,95269738,-	4221.477176430385	7.047731516247794
Homo_sapiens_chr6.trna5-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27503039,27503120,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr6.trna5-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27478812,27478893,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr6.trna5-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,26327589,26327670,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr6.trna46-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,26327589,26327670,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr17.trna35-SerAGA:tRNA	27.0	1961.0	46.71486643437864	177209.47045002712	295.8501770047018	17:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,8226610,8226691,-	4221.477176430385	7.047731516247794
Homo_sapiens_chr6.trna47-SerAGA:tRNA	27.0	1961.0	46.71486643437864	177209.47045002712	295.8501770047018	8:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,95269657,95269738,-	4221.477176430385	7.047731516247794
Homo_sapiens_chr6.trna5-SerAGA:tRNA	27.0	1961.0	46.71486643437864	177209.47045002712	295.8501770047018	8:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,95269657,95269738,-	4221.477176430385	7.047731516247794
Homo_sapiens_chr8.trna11-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27478812,27478893,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr17.trna35-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27503039,27503120,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr17.trna35-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27495814,27495895,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr17.trna35-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,26327589,26327670,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr6.trna44-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27495814,27495895,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr6.trna47-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27478812,27478893,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr6.trna51-SerTGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna51-SerTGA:tRNA,27545689,27545770,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr6.trna5-SerAGA:tRNA	27.0	1961.0	46.71486643437864	177209.47045002712	295.8501770047018	17:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,8226610,8226691,-	4221.477176430385	7.047731516247794
Homo_sapiens_chr6.trna147-SerAGA:tRNA	27.0	1961.0	46.71486643437864	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna147-SerAGA:tRNA,27541775,27541856,-	4221.477176430385	7.047731516247794
Homo_sapiens_chr6.trna44-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27503039,27503120,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr6.trna5-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27495814,27495895,+	4221.477176430385	7.047731516247793
Homo_sapiens_chr6.trna172-SerTGA:tRNA	27.0	1961.0	46.71486643437864	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna172-SerTGA:tRNA,26312596,26312677,-	4221.477176430385	7.047731516247794
Homo_sapiens_chr6.trna47-SerAGA:tRNA	27.0	1961.0	46.714866434378635	177209.47045002712	295.8501770047018	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,26327589,26327670,+	4221.477176430385	7.047731516247793
