name	unique reads 32151031_EXO_S19 32151031_EXO_S19	32151031_EXO_S19	32151031_EXO_S19 (mult. map. adj.)	32151031_EXO_S1932151031_EXO_S19(lib)	32151031_EXO_S1932151031_EXO_S19(total)	coordinateString 32151031_EXO_S19 32151031_EXO_S19	32151031_EXO_S19 (lib)	32151031_EXO_S19 (total)
Homo_sapiens_chr6.trna47-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27495814,27495895,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr17.trna35-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	17:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,8226610,8226691,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna5-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27478812,27478893,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr8.trna11-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	8:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,95269657,95269738,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna44-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,26327589,26327670,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna46-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	8:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,95269657,95269738,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna147-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna147-SerAGA:tRNA,27541775,27541856,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna47-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27478812,27478893,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna145-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna145-SerAGA:tRNA,27553413,27553494,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna5-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27503039,27503120,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna46-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	17:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,8226610,8226691,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr8.trna11-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,26327589,26327670,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna44-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	8:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,95269657,95269738,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna46-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27478812,27478893,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr17.trna35-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27478812,27478893,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna47-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	8:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,95269657,95269738,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna47-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,26327589,26327670,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr17.trna35-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27503039,27503120,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna46-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,26327589,26327670,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna5-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	8:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,95269657,95269738,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna47-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	17:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,8226610,8226691,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna44-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27503039,27503120,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna5-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	17:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,8226610,8226691,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr8.trna11-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27495814,27495895,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna44-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27495814,27495895,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr17.trna35-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27495814,27495895,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna172-SerTGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna172-SerTGA:tRNA,26312596,26312677,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna47-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27503039,27503120,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna148-SerTGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna148-SerTGA:tRNA,27505828,27505909,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr17.trna35-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	8:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,95269657,95269738,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna46-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27503039,27503120,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna44-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	17:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,8226610,8226691,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna51-SerTGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna51-SerTGA:tRNA,27545689,27545770,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr8.trna11-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27503039,27503120,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr8.trna11-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27478812,27478893,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr8.trna11-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	17:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,8226610,8226691,-	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna5-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27495814,27495895,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna44-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27478812,27478893,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr17.trna35-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,26327589,26327670,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna46-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27495814,27495895,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna5-SerAGA:tRNA	33.0	1642.0	39.09523809523811	146020.4535349044	205.059653376753	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,26327589,26327670,+	3476.677465116773	4.882372699446502
Homo_sapiens_chr6.trna50-SerAGA:tRNA	32.0	1641.0	39.071428571428584	145931.52512227657	204.93476930039688	6:hsa;Homo_sapiens_chr6.trna50-SerAGA:tRNA,27532208,27532289,+	3474.560121958967	4.87939926905707
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161471123,161471205,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161530342,161530424,-	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161463742,161463824,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	6:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,26521208,26521290,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161463742,161463824,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	6:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,26521208,26521290,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161463742,161463824,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161456332,161456414,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr16.trna26-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	16:hsa;Homo_sapiens_chr16.trna26-LeuCAG:tRNA,57300480,57300562,-	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161471123,161471205,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161530342,161530424,-	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161441533,161441615,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161441533,161441615,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161530342,161530424,-	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161530342,161530424,-	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	6:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,26521208,26521290,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	6:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,26521208,26521290,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161441533,161441615,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161448951,161449033,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	6:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,26521208,26521290,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161448951,161449033,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161530342,161530424,-	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161456332,161456414,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161456332,161456414,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161463742,161463824,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr16.trna17-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	16:hsa;Homo_sapiens_chr16.trna17-LeuCAG:tRNA,57300480,57300562,-	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161448951,161449033,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161448951,161449033,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161448951,161449033,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161530342,161530424,-	1189.627255719523	1.6706190591790713
Homo_sapiens_chr16.trna17-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	16:hsa;Homo_sapiens_chr16.trna17-LeuCAG:tRNA,57299951,57300033,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161441533,161441615,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161471123,161471205,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161471123,161471205,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	6:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,26521208,26521290,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161471123,161471205,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161456332,161456414,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161441533,161441615,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161463742,161463824,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161441533,161441615,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr16.trna26-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	16:hsa;Homo_sapiens_chr16.trna26-LeuCAG:tRNA,57299951,57300033,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	6:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,26521208,26521290,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161456332,161456414,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161448951,161449033,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161530342,161530424,-	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161471123,161471205,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161463742,161463824,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161456332,161456414,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161456332,161456414,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161448951,161449033,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161441533,161441615,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161463742,161463824,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	20.0	709.0	13.377358490566035	63050.244553134726	88.5428101364908	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161471123,161471205,+	1189.627255719523	1.6706190591790713
Homo_sapiens_chr14.trna3-ProTGG:tRNA	8.0	570.0	543.9999999999999	50689.195197865716	71.18392352298977	14:hsa;Homo_sapiens_chr14.trna3-ProTGG:tRNA,20633006,20633077,+	48377.05646954201	67.93693753773059
Homo_sapiens_chr12.trna8-AlaTGC:tRNA	11.0	567.0	81.9	50422.409959982215	70.80927129392141	12:hsa;Homo_sapiens_chr12.trna8-AlaTGC:tRNA,124939966,124940037,+	7283.236994219654	10.228005853566428
Homo_sapiens_chr5.trna15-ValAAC:tRNA	7.0	525.0	234.86842105263156	46687.41662961316	65.56414008696427	5:hsa;Homo_sapiens_chr5.trna15-ValAAC:tRNA,181188416,181188488,-	20886.475860616414	29.331325828378752
Homo_sapiens_chr13.trna3-GluTTC:tRNA	11.0	499.0	94.5	44375.27790128946	62.317154101705086	13:hsa;Homo_sapiens_chr13.trna3-GluTTC:tRNA,44917927,44917998,-	8403.734993330369	11.801545215653569
Homo_sapiens_chr13.trna3-GluTTC:tRNA	11.0	499.0	94.5	44375.27790128946	62.317154101705086	15:hsa;Homo_sapiens_chr13.trna3-GluTTC:tRNA,26082234,26082305,-	8403.734993330369	11.801545215653569
Homo_sapiens_chr15.trna11-GluTTC:tRNA	11.0	499.0	94.5	44375.27790128946	62.317154101705086	15:hsa;Homo_sapiens_chr15.trna11-GluTTC:tRNA,26082234,26082305,-	8403.734993330369	11.801545215653569
Homo_sapiens_chr15.trna11-GluTTC:tRNA	11.0	499.0	94.5	44375.27790128946	62.317154101705086	13:hsa;Homo_sapiens_chr15.trna11-GluTTC:tRNA,44917927,44917998,-	8403.734993330369	11.801545215653569
Homo_sapiens_chr1.trna127-CysGCA:tRNA	6.0	461.0	165.83333333333331	40995.99822143175	57.57155920017244	1:hsa;Homo_sapiens_chr1.trna127-CysGCA:tRNA,93516277,93516349,-	14747.295094115902	20.7099426623903
Homo_sapiens_chr1.trna126-CysGCA:tRNA	6.0	461.0	165.83333333333331	40995.99822143175	57.57155920017244	1:hsa;Homo_sapiens_chr1.trna126-CysGCA:tRNA,93516277,93516349,-	14747.295094115902	20.7099426623903
Homo_sapiens_chr1.trna62-LysTTT:tRNA	5.0	389.0	14.74033374033374	34593.15251222766	48.57990570253162	17:hsa;Homo_sapiens_chr1.trna62-LysTTT:tRNA,8119155,8119227,+	1310.8344811323914	1.8408329643425665
Homo_sapiens_chr17.trna2-LysTTT:tRNA	5.0	389.0	14.74033374033374	34593.15251222766	48.57990570253162	11:hsa;Homo_sapiens_chr17.trna2-LysTTT:tRNA,59560335,59560407,-	1310.8344811323914	1.8408329643425665
Homo_sapiens_chr6.trna76-LysTTT:tRNA	5.0	389.0	14.74033374033374	34593.15251222766	48.57990570253162	11:hsa;Homo_sapiens_chr6.trna76-LysTTT:tRNA,59560335,59560407,-	1310.8344811323914	1.8408329643425665
Homo_sapiens_chr1.trna62-LysTTT:tRNA	5.0	389.0	14.74033374033374	34593.15251222766	48.57990570253162	1:hsa;Homo_sapiens_chr1.trna62-LysTTT:tRNA,204507030,204507102,-	1310.8344811323914	1.8408329643425665
Homo_sapiens_chr11.trna14-LysTTT:tRNA	5.0	389.0	14.74033374033374	34593.15251222766	48.57990570253162	11:hsa;Homo_sapiens_chr11.trna14-LysTTT:tRNA,59560335,59560407,-	1310.8344811323914	1.8408329643425665
Homo_sapiens_chr11.trna14-LysTTT:tRNA	5.0	389.0	14.74033374033374	34593.15251222766	48.57990570253162	1:hsa;Homo_sapiens_chr11.trna14-LysTTT:tRNA,204507030,204507102,-	1310.8344811323914	1.8408329643425665
Homo_sapiens_chr1.trna62-LysTTT:tRNA	5.0	389.0	14.74033374033374	34593.15251222766	48.57990570253162	11:hsa;Homo_sapiens_chr1.trna62-LysTTT:tRNA,59560335,59560407,-	1310.8344811323914	1.8408329643425665
Homo_sapiens_chr11.trna14-LysTTT:tRNA	5.0	389.0	14.74033374033374	34593.15251222766	48.57990570253162	1:hsa;Homo_sapiens_chr11.trna14-LysTTT:tRNA,204506527,204506599,+	1310.8344811323914	1.8408329643425665
