name	unique reads 32161248_EXO_S29 32161248_EXO_S29	32161248_EXO_S29	32161248_EXO_S29 (mult. map. adj.)	32161248_EXO_S2932161248_EXO_S29(lib)	32161248_EXO_S2932161248_EXO_S29(total)	coordinateString 32161248_EXO_S29 32161248_EXO_S29	32161248_EXO_S29 (lib)	32161248_EXO_S29 (total)
Homo_sapiens_chr6.trna148-SerTGA:tRNA	42.0	3541.0	209.29210220673616	144189.26622689143	381.6354972529465	6:hsa;Homo_sapiens_chr6.trna148-SerTGA:tRNA,27505828,27505909,-	8522.359402505748	22.55670587313817
Homo_sapiens_chr17.trna35-SerAGA:tRNA	41.0	3413.0	81.29210220673636	138977.1154002769	367.8401446270281	17:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,8226610,8226691,-	3310.208575891211	8.761353247219763
Homo_sapiens_chr6.trna44-SerAGA:tRNA	41.0	3413.0	81.29210220673633	138977.1154002769	367.8401446270281	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,26327589,26327670,+	3310.20857589121	8.76135324721976
Homo_sapiens_chr6.trna46-SerAGA:tRNA	41.0	3413.0	81.29210220673633	138977.1154002769	367.8401446270281	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27503039,27503120,+	3310.20857589121	8.76135324721976
Homo_sapiens_chr17.trna35-SerAGA:tRNA	41.0	3413.0	81.29210220673633	138977.1154002769	367.8401446270281	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27503039,27503120,+	3310.20857589121	8.76135324721976
Homo_sapiens_chr6.trna47-SerAGA:tRNA	41.0	3413.0	81.29210220673636	138977.1154002769	367.8401446270281	8:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,95269657,95269738,-	3310.208575891211	8.761353247219763
Homo_sapiens_chr6.trna5-SerAGA:tRNA	41.0	3413.0	81.29210220673636	138977.1154002769	367.8401446270281	17:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,8226610,8226691,-	3310.208575891211	8.761353247219763
Homo_sapiens_chr6.trna47-SerAGA:tRNA	41.0	3413.0	81.29210220673633	138977.1154002769	367.8401446270281	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27503039,27503120,+	3310.20857589121	8.76135324721976
Homo_sapiens_chr8.trna11-SerAGA:tRNA	41.0	3413.0	81.29210220673636	138977.1154002769	367.8401446270281	8:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,95269657,95269738,-	3310.208575891211	8.761353247219763
Homo_sapiens_chr6.trna47-SerAGA:tRNA	41.0	3413.0	81.29210220673633	138977.1154002769	367.8401446270281	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27478812,27478893,+	3310.20857589121	8.76135324721976
Homo_sapiens_chr8.trna11-SerAGA:tRNA	41.0	3413.0	81.29210220673633	138977.1154002769	367.8401446270281	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27495814,27495895,+	3310.20857589121	8.76135324721976
