name	unique reads 32150184_EXO_S18 32150184_EXO_S18	32150184_EXO_S18	32150184_EXO_S18 (mult. map. adj.)	32150184_EXO_S1832150184_EXO_S18(lib)	32150184_EXO_S1832150184_EXO_S18(total)	coordinateString 32150184_EXO_S18 32150184_EXO_S18	32150184_EXO_S18 (lib)	32150184_EXO_S18 (total)
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161456332,161456414,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	32.0	1511.0	28.50908455625435	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161530342,161530424,-	1841.434217559382	3.348938079571297
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	6:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,26521208,26521290,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161448951,161449033,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161456332,161456414,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161448951,161449033,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	6:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,26521208,26521290,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161448951,161449033,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161448951,161449033,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161463742,161463824,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161441533,161441615,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161463742,161463824,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161441533,161441615,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161471123,161471205,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161441533,161441615,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	6:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,26521208,26521290,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161448951,161449033,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161456332,161456414,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161456332,161456414,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161456332,161456414,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	6:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,26521208,26521290,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161471123,161471205,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161471123,161471205,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	6:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,26521208,26521290,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161471123,161471205,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	32.0	1511.0	28.50908455625435	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161530342,161530424,-	1841.434217559382	3.348938079571297
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161448951,161449033,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161463742,161463824,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	32.0	1511.0	28.50908455625435	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161530342,161530424,-	1841.434217559382	3.348938079571297
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	32.0	1511.0	28.50908455625435	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161530342,161530424,-	1841.434217559382	3.348938079571297
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	6:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,26521208,26521290,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161441533,161441615,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161456332,161456414,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	32.0	1511.0	28.50908455625435	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161530342,161530424,-	1841.434217559382	3.348938079571297
Homo_sapiens_chr16.trna26-LeuCAG:tRNA	32.0	1511.0	28.50908455625435	97597.20966283427	177.49589357200557	16:hsa;Homo_sapiens_chr16.trna26-LeuCAG:tRNA,57300480,57300562,-	1841.434217559382	3.348938079571297
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	6:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,26521208,26521290,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161441533,161441615,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161463742,161463824,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	32.0	1511.0	28.50908455625435	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161530342,161530424,-	1841.434217559382	3.348938079571297
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161456332,161456414,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr16.trna17-LeuCAG:tRNA	32.0	1511.0	28.50908455625435	97597.20966283427	177.49589357200557	16:hsa;Homo_sapiens_chr16.trna17-LeuCAG:tRNA,57300480,57300562,-	1841.434217559382	3.348938079571297
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161463742,161463824,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161448951,161449033,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161463742,161463824,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr16.trna26-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	16:hsa;Homo_sapiens_chr16.trna26-LeuCAG:tRNA,57299951,57300033,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	32.0	1511.0	28.50908455625435	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161530342,161530424,-	1841.434217559382	3.348938079571297
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161471123,161471205,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161471123,161471205,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161441533,161441615,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161471123,161471205,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161441533,161441615,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr16.trna17-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	16:hsa;Homo_sapiens_chr16.trna17-LeuCAG:tRNA,57299951,57300033,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	32.0	1511.0	28.509084556254358	97597.20966283427	177.49589357200557	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161463742,161463824,+	1841.4342175593824	3.348938079571298
Homo_sapiens_chr1.trna26-AsnGTT:tRNA	21.0	1480.0	27.706648697214735	95594.88438186281	173.854349759476	1:hsa;Homo_sapiens_chr1.trna26-AsnGTT:tRNA,148529257,148529330,+	1789.6039721750897	3.2546766170733115
Homo_sapiens_chr1.trna83-AsnGTT:tRNA	21.0	1480.0	27.706648697214728	95594.88438186281	173.854349759476	13:hsa;Homo_sapiens_chr1.trna83-AsnGTT:tRNA,30673964,30674037,-	1789.6039721750892	3.2546766170733106
Homo_sapiens_chr10.trna4-AsnGTT:tRNA	21.0	1480.0	27.706648697214735	95594.88438186281	173.854349759476	1:hsa;Homo_sapiens_chr10.trna4-AsnGTT:tRNA,145287766,145287839,+	1789.6039721750897	3.2546766170733115
Homo_sapiens_chr17.trna31-AsnGTT:tRNA	21.0	1480.0	27.706648697214735	95594.88438186281	173.854349759476	19:hsa;Homo_sapiens_chr17.trna31-AsnGTT:tRNA,1383563,1383636,+	1789.6039721750897	3.2546766170733115
Homo_sapiens_chr1.trna83-AsnGTT:tRNA	21.0	1480.0	27.706648697214728	95594.88438186281	173.854349759476	1:hsa;Homo_sapiens_chr1.trna83-AsnGTT:tRNA,161428077,161428150,-	1789.6039721750892	3.2546766170733106
Homo_sapiens_chr17.trna31-AsnGTT:tRNA	21.0	1480.0	27.706648697214728	95594.88438186281	173.854349759476	1:hsa;Homo_sapiens_chr17.trna31-AsnGTT:tRNA,161428077,161428150,-	1789.6039721750892	3.2546766170733106
Homo_sapiens_chr17.trna31-AsnGTT:tRNA	21.0	1480.0	27.706648697214728	95594.88438186281	173.854349759476	1:hsa;Homo_sapiens_chr17.trna31-AsnGTT:tRNA,144567515,144567588,-	1789.6039721750892	3.2546766170733106
Homo_sapiens_chr19.trna1-AsnGTT:tRNA	21.0	1480.0	27.706648697214735	95594.88438186281	173.854349759476	1:hsa;Homo_sapiens_chr19.trna1-AsnGTT:tRNA,145287766,145287839,+	1789.6039721750897	3.2546766170733115
Homo_sapiens_chr19.trna1-AsnGTT:tRNA	21.0	1480.0	27.706648697214728	95594.88438186281	173.854349759476	10:hsa;Homo_sapiens_chr19.trna1-AsnGTT:tRNA,22229509,22229582,-	1789.6039721750892	3.2546766170733106
