name	unique reads 32151694_EXO_S10 32151694_EXO_S10	32151694_EXO_S10	32151694_EXO_S10 (mult. map. adj.)	32151694_EXO_S1032151694_EXO_S10(lib)	32151694_EXO_S1032151694_EXO_S10(total)	coordinateString 32151694_EXO_S10 32151694_EXO_S10	32151694_EXO_S10 (lib)	32151694_EXO_S10 (total)
Homo_sapiens_chr6.trna148-SerTGA:tRNA	132.0	18544.0	449.5836236933792	180744.26402074116	2117.7116015742145	6:hsa;Homo_sapiens_chr6.trna148-SerTGA:tRNA,27505828,27505909,-	4381.992082627139	51.34212984109388
Homo_sapiens_chr6.trna51-SerTGA:tRNA	132.0	18544.0	449.5836236933793	180744.26402074116	2117.7116015742145	6:hsa;Homo_sapiens_chr6.trna51-SerTGA:tRNA,27545689,27545770,+	4381.99208262714	51.34212984109389
Homo_sapiens_chr6.trna147-SerAGA:tRNA	132.0	18544.0	449.5836236933792	180744.26402074116	2117.7116015742145	6:hsa;Homo_sapiens_chr6.trna147-SerAGA:tRNA,27541775,27541856,-	4381.992082627139	51.34212984109388
Homo_sapiens_chr8.trna11-SerAGA:tRNA	131.0	18518.0	440.91695702671257	180490.84777481045	2114.742420079341	17:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,8226610,8226691,-	4297.520000650233	50.35240267613614
Homo_sapiens_chr6.trna44-SerAGA:tRNA	131.0	18518.0	440.91695702671257	180490.84777481045	2114.742420079341	17:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,8226610,8226691,-	4297.520000650233	50.35240267613614
Homo_sapiens_chr6.trna5-SerAGA:tRNA	131.0	18518.0	440.91695702671257	180490.84777481045	2114.742420079341	8:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,95269657,95269738,-	4297.520000650233	50.35240267613614
Homo_sapiens_chr6.trna47-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,26327589,26327670,+	4297.520000650234	50.352402676136144
Homo_sapiens_chr6.trna46-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27503039,27503120,+	4297.520000650234	50.352402676136144
Homo_sapiens_chr6.trna47-SerAGA:tRNA	131.0	18518.0	440.91695702671257	180490.84777481045	2114.742420079341	8:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,95269657,95269738,-	4297.520000650233	50.35240267613614
Homo_sapiens_chr8.trna11-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27503039,27503120,+	4297.520000650234	50.352402676136144
Homo_sapiens_chr8.trna11-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,26327589,26327670,+	4297.520000650234	50.352402676136144
Homo_sapiens_chr8.trna11-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27495814,27495895,+	4297.520000650234	50.352402676136144
Homo_sapiens_chr6.trna44-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27478812,27478893,+	4297.520000650234	50.352402676136144
Homo_sapiens_chr6.trna44-SerAGA:tRNA	131.0	18518.0	440.91695702671257	180490.84777481045	2114.742420079341	8:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,95269657,95269738,-	4297.520000650233	50.35240267613614
Homo_sapiens_chr17.trna35-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27478812,27478893,+	4297.520000650234	50.352402676136144
Homo_sapiens_chr6.trna5-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27503039,27503120,+	4297.520000650234	50.352402676136144
Homo_sapiens_chr17.trna35-SerAGA:tRNA	131.0	18518.0	440.91695702671257	180490.84777481045	2114.742420079341	17:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,8226610,8226691,-	4297.520000650233	50.35240267613614
Homo_sapiens_chr6.trna44-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27495814,27495895,+	4297.520000650234	50.352402676136144
Homo_sapiens_chr17.trna35-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27495814,27495895,+	4297.520000650234	50.352402676136144
Homo_sapiens_chr6.trna47-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27478812,27478893,+	4297.520000650234	50.352402676136144
Homo_sapiens_chr8.trna11-SerAGA:tRNA	131.0	18518.0	440.91695702671257	180490.84777481045	2114.742420079341	8:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,95269657,95269738,-	4297.520000650233	50.35240267613614
Homo_sapiens_chr6.trna5-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27478812,27478893,+	4297.520000650234	50.352402676136144
Homo_sapiens_chr17.trna35-SerAGA:tRNA	131.0	18518.0	440.91695702671257	180490.84777481045	2114.742420079341	8:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,95269657,95269738,-	4297.520000650233	50.35240267613614
Homo_sapiens_chr6.trna46-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,26327589,26327670,+	4297.520000650234	50.352402676136144
Homo_sapiens_chr6.trna46-SerAGA:tRNA	131.0	18518.0	440.91695702671257	180490.84777481045	2114.742420079341	8:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,95269657,95269738,-	4297.520000650233	50.35240267613614
Homo_sapiens_chr6.trna50-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr6.trna50-SerAGA:tRNA,27532208,27532289,+	4297.520000650234	50.352402676136144
Homo_sapiens_chr8.trna11-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27478812,27478893,+	4297.520000650234	50.352402676136144
Homo_sapiens_chr17.trna35-SerAGA:tRNA	131.0	18518.0	440.9169570267126	180490.84777481045	2114.742420079341	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27503039,27503120,+	4297.520000650234	50.352402676136144
