name	unique reads 32151244_EXO_S30 32151244_EXO_S30	32151244_EXO_S30	32151244_EXO_S30 (mult. map. adj.)	32151244_EXO_S3032151244_EXO_S30(lib)	32151244_EXO_S3032151244_EXO_S30(total)	coordinateString 32151244_EXO_S30 32151244_EXO_S30	32151244_EXO_S30 (lib)	32151244_EXO_S30 (total)
Homo_sapiens_chr1.trna119-LysCTT:tRNA	70.0	7034.0	247.8697709756873	144260.54677085258	396.9993083271931	6:hsa;Homo_sapiens_chr1.trna119-LysCTT:tRNA,26556546,26556618,+	5083.569617418062	13.989782148502647
Homo_sapiens_chr16.trna7-LysCTT:tRNA	70.0	7034.0	247.86977097568723	144260.54677085258	396.9993083271931	5:hsa;Homo_sapiens_chr16.trna7-LysCTT:tRNA,181221979,181222051,-	5083.569617418061	13.989782148502643
Homo_sapiens_chr5.trna11-LysCTT:tRNA	70.0	7034.0	247.8697709756873	144260.54677085258	396.9993083271931	16:hsa;Homo_sapiens_chr5.trna11-LysCTT:tRNA,3175691,3175763,+	5083.569617418062	13.989782148502647
Homo_sapiens_chr1.trna119-LysCTT:tRNA	70.0	7034.0	247.8697709756873	144260.54677085258	396.9993083271931	5:hsa;Homo_sapiens_chr1.trna119-LysCTT:tRNA,181207755,181207827,+	5083.569617418062	13.989782148502647
Homo_sapiens_chr5.trna9-LysCTT:tRNA	70.0	7034.0	247.8697709756873	144260.54677085258	396.9993083271931	16:hsa;Homo_sapiens_chr5.trna9-LysCTT:tRNA,3175691,3175763,+	5083.569617418062	13.989782148502647
Homo_sapiens_chr16.trna7-LysCTT:tRNA	70.0	7034.0	247.8697709756873	144260.54677085258	396.9993083271931	1:hsa;Homo_sapiens_chr16.trna7-LysCTT:tRNA,146039401,146039473,+	5083.569617418062	13.989782148502647
Homo_sapiens_chr6.trna13-LysCTT:tRNA	70.0	7034.0	247.8697709756873	144260.54677085258	396.9993083271931	1:hsa;Homo_sapiens_chr6.trna13-LysCTT:tRNA,146039401,146039473,+	5083.569617418062	13.989782148502647
Homo_sapiens_chr16.trna7-LysCTT:tRNA	70.0	7034.0	247.8697709756873	144260.54677085258	396.9993083271931	5:hsa;Homo_sapiens_chr16.trna7-LysCTT:tRNA,181207755,181207827,+	5083.569617418062	13.989782148502647
Homo_sapiens_chr5.trna9-LysCTT:tRNA	70.0	7034.0	247.8697709756873	144260.54677085258	396.9993083271931	6:hsa;Homo_sapiens_chr5.trna9-LysCTT:tRNA,26556546,26556618,+	5083.569617418062	13.989782148502647
Homo_sapiens_chr5.trna11-LysCTT:tRNA	70.0	7034.0	247.86977097568723	144260.54677085258	396.9993083271931	5:hsa;Homo_sapiens_chr5.trna11-LysCTT:tRNA,181221979,181222051,-	5083.569617418061	13.989782148502643
