name	unique reads 32160187_EXO_S9 32160187_EXO_S9	32160187_EXO_S9	32160187_EXO_S9 (mult. map. adj.)	32160187_EXO_S932160187_EXO_S9(lib)	32160187_EXO_S932160187_EXO_S9(total)	coordinateString 32160187_EXO_S9 32160187_EXO_S9	32160187_EXO_S9 (lib)	32160187_EXO_S9 (total)
Homo_sapiens_chr6.trna44-SerAGA:tRNA	19.0	1469.0	34.97619047619049	165390.67777527586	191.39092606369186	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27503039,27503120,+	3937.873280363712	4.5569268110402845
Homo_sapiens_chr6.trna47-SerAGA:tRNA	19.0	1469.0	34.97619047619049	165390.67777527586	191.39092606369186	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27503039,27503120,+	3937.873280363712	4.5569268110402845
Homo_sapiens_chr6.trna46-SerAGA:tRNA	19.0	1469.0	34.97619047619048	165390.67777527586	191.39092606369186	17:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,8226610,8226691,-	3937.8732803637113	4.556926811040284
Homo_sapiens_chr6.trna46-SerAGA:tRNA	19.0	1469.0	34.97619047619049	165390.67777527586	191.39092606369186	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27503039,27503120,+	3937.873280363712	4.5569268110402845
Homo_sapiens_chr8.trna11-SerAGA:tRNA	19.0	1469.0	34.97619047619048	165390.67777527586	191.39092606369186	8:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,95269657,95269738,-	3937.8732803637113	4.556926811040284
Homo_sapiens_chr6.trna145-SerAGA:tRNA	19.0	1469.0	34.97619047619048	165390.67777527586	191.39092606369186	6:hsa;Homo_sapiens_chr6.trna145-SerAGA:tRNA,27553413,27553494,-	3937.8732803637113	4.556926811040284
Homo_sapiens_chr6.trna44-SerAGA:tRNA	19.0	1469.0	34.97619047619049	165390.67777527586	191.39092606369186	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27495814,27495895,+	3937.873280363712	4.5569268110402845
Homo_sapiens_chr6.trna47-SerAGA:tRNA	19.0	1469.0	34.97619047619049	165390.67777527586	191.39092606369186	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,26327589,26327670,+	3937.873280363712	4.5569268110402845
Homo_sapiens_chr6.trna172-SerTGA:tRNA	19.0	1469.0	34.97619047619048	165390.67777527586	191.39092606369186	6:hsa;Homo_sapiens_chr6.trna172-SerTGA:tRNA,26312596,26312677,-	3937.8732803637113	4.556926811040284
Homo_sapiens_chr6.trna46-SerAGA:tRNA	19.0	1469.0	34.97619047619048	165390.67777527586	191.39092606369186	8:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,95269657,95269738,-	3937.8732803637113	4.556926811040284
Homo_sapiens_chr6.trna44-SerAGA:tRNA	19.0	1469.0	34.97619047619049	165390.67777527586	191.39092606369186	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,26327589,26327670,+	3937.873280363712	4.5569268110402845
Homo_sapiens_chr6.trna47-SerAGA:tRNA	19.0	1469.0	34.97619047619049	165390.67777527586	191.39092606369186	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27478812,27478893,+	3937.873280363712	4.5569268110402845
Homo_sapiens_chr6.trna5-SerAGA:tRNA	19.0	1469.0	34.97619047619049	165390.67777527586	191.39092606369186	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27478812,27478893,+	3937.873280363712	4.5569268110402845
Homo_sapiens_chr6.trna51-SerTGA:tRNA	19.0	1469.0	34.97619047619049	165390.67777527586	191.39092606369186	6:hsa;Homo_sapiens_chr6.trna51-SerTGA:tRNA,27545689,27545770,+	3937.873280363712	4.5569268110402845
Homo_sapiens_chr17.trna35-SerAGA:tRNA	19.0	1469.0	34.97619047619048	165390.67777527586	191.39092606369186	17:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,8226610,8226691,-	3937.8732803637113	4.556926811040284
Homo_sapiens_chr6.trna46-SerAGA:tRNA	19.0	1469.0	34.97619047619049	165390.67777527586	191.39092606369186	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27478812,27478893,+	3937.873280363712	4.5569268110402845
