name	unique reads 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35	181004-190521_Brain_S35 (mult. map. adj.)	181004-190521_Brain_S35181004-190521_Brain_S35(lib)	181004-190521_Brain_S35181004-190521_Brain_S35(total)	coordinateString 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35 (lib)	181004-190521_Brain_S35 (total)
Homo_sapiens_chr17.trna19-ArgTCG:tRNA	55.0	7212.0	7129.666666666666	104423.36928979946	242.66057740700822	17:hsa;Homo_sapiens_chr17.trna19-ArgTCG:tRNA,75035113,75035185,+	103231.2555804918	239.8903258531382
Homo_sapiens_chr6.trna49-GlnCTG:tRNA	178.0	6716.0	182.19578360894147	97241.72880619706	225.97177452377525	6:hsa;Homo_sapiens_chr6.trna49-GlnCTG:tRNA,28941601,28941672,-	2638.0334990073334	6.130301449205222
Homo_sapiens_chr17.trna3-GlnCTG:tRNA	178.0	6716.0	182.19578360894124	97241.72880619706	225.97177452377525	17:hsa;Homo_sapiens_chr17.trna3-GlnCTG:tRNA,8119752,8119823,+	2638.0334990073297	6.130301449205214
Homo_sapiens_chr6.trna99-GlnCTG:tRNA	178.0	6716.0	182.19578360894124	97241.72880619706	225.97177452377525	6:hsa;Homo_sapiens_chr6.trna99-GlnCTG:tRNA,27519529,27519600,+	2638.0334990073297	6.130301449205214
Homo_sapiens_chr6.trna1-GlnCTG:tRNA	178.0	6716.0	182.19578360894124	97241.72880619706	225.97177452377525	6:hsa;Homo_sapiens_chr6.trna1-GlnCTG:tRNA,27519529,27519600,+	2638.0334990073297	6.130301449205214
Homo_sapiens_chr17.trna3-GlnCTG:tRNA	178.0	6716.0	182.19578360894147	97241.72880619706	225.97177452377525	6:hsa;Homo_sapiens_chr17.trna3-GlnCTG:tRNA,28941601,28941672,-	2638.0334990073334	6.130301449205222
Homo_sapiens_chr6.trna49-GlnCTG:tRNA	178.0	6716.0	182.19578360894124	97241.72880619706	225.97177452377525	17:hsa;Homo_sapiens_chr6.trna49-GlnCTG:tRNA,8119752,8119823,+	2638.0334990073297	6.130301449205214
Homo_sapiens_chr6.trna1-GlnCTG:tRNA	178.0	6716.0	182.19578360894124	97241.72880619706	225.97177452377525	6:hsa;Homo_sapiens_chr6.trna1-GlnCTG:tRNA,18836171,18836242,+	2638.0334990073297	6.130301449205214
Homo_sapiens_chr17.trna3-GlnCTG:tRNA	178.0	6716.0	182.19578360894147	97241.72880619706	225.97177452377525	15:hsa;Homo_sapiens_chr17.trna3-GlnCTG:tRNA,65869062,65869133,-	2638.0334990073334	6.130301449205222
Homo_sapiens_chr6.trna1-GlnCTG:tRNA	178.0	6716.0	182.19578360894124	97241.72880619706	225.97177452377525	17:hsa;Homo_sapiens_chr6.trna1-GlnCTG:tRNA,8119752,8119823,+	2638.0334990073297	6.130301449205214
Homo_sapiens_chr15.trna7-GlnCTG:tRNA	178.0	6716.0	182.19578360894124	97241.72880619706	225.97177452377525	17:hsa;Homo_sapiens_chr15.trna7-GlnCTG:tRNA,8119752,8119823,+	2638.0334990073297	6.130301449205214
Homo_sapiens_chr15.trna7-GlnCTG:tRNA	178.0	6716.0	182.19578360894124	97241.72880619706	225.97177452377525	6:hsa;Homo_sapiens_chr15.trna7-GlnCTG:tRNA,27519529,27519600,+	2638.0334990073297	6.130301449205214
Homo_sapiens_chr6.trna99-GlnCTG:tRNA	178.0	6716.0	182.19578360894124	97241.72880619706	225.97177452377525	6:hsa;Homo_sapiens_chr6.trna99-GlnCTG:tRNA,18836171,18836242,+	2638.0334990073297	6.130301449205214
Homo_sapiens_chr15.trna7-GlnCTG:tRNA	178.0	6716.0	182.19578360894147	97241.72880619706	225.97177452377525	15:hsa;Homo_sapiens_chr15.trna7-GlnCTG:tRNA,65869062,65869133,-	2638.0334990073334	6.130301449205222
Homo_sapiens_chr17.trna3-GlnCTG:tRNA	178.0	6716.0	182.19578360894124	97241.72880619706	225.97177452377525	6:hsa;Homo_sapiens_chr17.trna3-GlnCTG:tRNA,18836171,18836242,+	2638.0334990073297	6.130301449205214
Homo_sapiens_chr17.trna3-GlnCTG:tRNA	178.0	6716.0	182.19578360894124	97241.72880619706	225.97177452377525	6:hsa;Homo_sapiens_chr17.trna3-GlnCTG:tRNA,27519529,27519600,+	2638.0334990073297	6.130301449205214
Homo_sapiens_chr15.trna7-GlnCTG:tRNA	178.0	6716.0	182.19578360894147	97241.72880619706	225.97177452377525	6:hsa;Homo_sapiens_chr15.trna7-GlnCTG:tRNA,28941601,28941672,-	2638.0334990073334	6.130301449205222
Homo_sapiens_chr6.trna1-GlnCTG:tRNA	178.0	6716.0	182.19578360894147	97241.72880619706	225.97177452377525	15:hsa;Homo_sapiens_chr6.trna1-GlnCTG:tRNA,65869062,65869133,-	2638.0334990073334	6.130301449205222
Homo_sapiens_chr6.trna99-GlnCTG:tRNA	178.0	6716.0	182.19578360894147	97241.72880619706	225.97177452377525	6:hsa;Homo_sapiens_chr6.trna99-GlnCTG:tRNA,28941601,28941672,-	2638.0334990073334	6.130301449205222
Homo_sapiens_chr15.trna7-GlnCTG:tRNA	178.0	6716.0	182.19578360894124	97241.72880619706	225.97177452377525	6:hsa;Homo_sapiens_chr15.trna7-GlnCTG:tRNA,18836171,18836242,+	2638.0334990073297	6.130301449205214
Homo_sapiens_chr6.trna99-GlnCTG:tRNA	178.0	6716.0	182.19578360894124	97241.72880619706	225.97177452377525	17:hsa;Homo_sapiens_chr6.trna99-GlnCTG:tRNA,8119752,8119823,+	2638.0334990073297	6.130301449205214
Homo_sapiens_chr6.trna49-GlnCTG:tRNA	178.0	6716.0	182.19578360894124	97241.72880619706	225.97177452377525	6:hsa;Homo_sapiens_chr6.trna49-GlnCTG:tRNA,27519529,27519600,+	2638.0334990073297	6.130301449205214
Homo_sapiens_chr6.trna49-GlnCTG:tRNA	178.0	6716.0	182.19578360894124	97241.72880619706	225.97177452377525	6:hsa;Homo_sapiens_chr6.trna49-GlnCTG:tRNA,18836171,18836242,+	2638.0334990073297	6.130301449205214
Homo_sapiens_chr6.trna1-GlnCTG:tRNA	178.0	6716.0	182.19578360894147	97241.72880619706	225.97177452377525	6:hsa;Homo_sapiens_chr6.trna1-GlnCTG:tRNA,28941601,28941672,-	2638.0334990073334	6.130301449205222
Homo_sapiens_chr6.trna49-GlnCTG:tRNA	178.0	6716.0	182.19578360894147	97241.72880619706	225.97177452377525	15:hsa;Homo_sapiens_chr6.trna49-GlnCTG:tRNA,65869062,65869133,-	2638.0334990073334	6.130301449205222
Homo_sapiens_chr6.trna99-GlnCTG:tRNA	178.0	6716.0	182.19578360894147	97241.72880619706	225.97177452377525	15:hsa;Homo_sapiens_chr6.trna99-GlnCTG:tRNA,65869062,65869133,-	2638.0334990073334	6.130301449205222
Homo_sapiens_chr6.trna131-GlnCTG:tRNA	161.0	6502.0	190.04400945716733	94143.1984362557	218.7713636023804	6:hsa;Homo_sapiens_chr6.trna131-GlnCTG:tRNA,27791356,27791427,-	2751.6688548058687	6.394368977761946
Homo_sapiens_chr14.trna7-ArgACG:tRNA	49.0	6469.0	261.6724786324787	93665.38767827408	217.6610198621653	14:hsa;Homo_sapiens_chr14.trna7-ArgACG:tRNA,22929701,22929773,+	3788.785616918536	8.804436322307307
Homo_sapiens_chr14.trna7-ArgACG:tRNA	49.0	6469.0	261.6724786324787	93665.38767827408	217.6610198621653	6:hsa;Homo_sapiens_chr14.trna7-ArgACG:tRNA,26537498,26537570,+	3788.785616918536	8.804436322307307
Homo_sapiens_chr6.trna6-ArgACG:tRNA	49.0	6469.0	261.6724786324787	93665.38767827408	217.6610198621653	6:hsa;Homo_sapiens_chr6.trna6-ArgACG:tRNA,26328140,26328212,+	3788.785616918536	8.804436322307307
Homo_sapiens_chr6.trna8-ArgACG:tRNA	49.0	6469.0	261.6724786324787	93665.38767827408	217.6610198621653	6:hsa;Homo_sapiens_chr6.trna8-ArgACG:tRNA,26537498,26537570,+	3788.785616918536	8.804436322307307
Homo_sapiens_chr6.trna6-ArgACG:tRNA	49.0	6469.0	261.6724786324787	93665.38767827408	217.6610198621653	14:hsa;Homo_sapiens_chr6.trna6-ArgACG:tRNA,22929701,22929773,+	3788.785616918536	8.804436322307307
Homo_sapiens_chr14.trna7-ArgACG:tRNA	49.0	6469.0	261.6724786324787	93665.38767827408	217.6610198621653	6:hsa;Homo_sapiens_chr14.trna7-ArgACG:tRNA,26328140,26328212,+	3788.785616918536	8.804436322307307
Homo_sapiens_chr6.trna8-ArgACG:tRNA	49.0	6469.0	261.6724786324787	93665.38767827408	217.6610198621653	14:hsa;Homo_sapiens_chr6.trna8-ArgACG:tRNA,22929701,22929773,+	3788.785616918536	8.804436322307307
Homo_sapiens_chr6.trna6-ArgACG:tRNA	49.0	6469.0	261.6724786324787	93665.38767827408	217.6610198621653	6:hsa;Homo_sapiens_chr6.trna6-ArgACG:tRNA,26537498,26537570,+	3788.785616918536	8.804436322307307
Homo_sapiens_chr6.trna8-ArgACG:tRNA	49.0	6469.0	261.6724786324787	93665.38767827408	217.6610198621653	6:hsa;Homo_sapiens_chr6.trna8-ArgACG:tRNA,26328140,26328212,+	3788.785616918536	8.804436322307307
Homo_sapiens_chr3.trna11-ArgACG:tRNA	47.0	6468.0	259.6169230769231	93650.90856439585	217.62737308215878	6:hsa;Homo_sapiens_chr3.trna11-ArgACG:tRNA,27213844,27213916,-	3759.022993946617	8.735273496738353
Homo_sapiens_chr3.trna11-ArgACG:tRNA	47.0	6468.0	259.6169230769231	93650.90856439585	217.62737308215878	3:hsa;Homo_sapiens_chr3.trna11-ArgACG:tRNA,45688999,45689071,-	3759.022993946617	8.735273496738353
Homo_sapiens_chr6.trna36-ArgACG:tRNA	47.0	6468.0	259.6169230769232	93650.90856439585	217.62737308215878	6:hsa;Homo_sapiens_chr6.trna36-ArgACG:tRNA,27215173,27215245,+	3759.022993946618	8.735273496738355
Homo_sapiens_chr6.trna156-ArgACG:tRNA	47.0	6468.0	259.6169230769231	93650.90856439585	217.62737308215878	6:hsa;Homo_sapiens_chr6.trna156-ArgACG:tRNA,27213844,27213916,-	3759.022993946617	8.735273496738353
Homo_sapiens_chr6.trna138-ArgACG:tRNA	47.0	6468.0	259.6169230769231	93650.90856439585	217.62737308215878	6:hsa;Homo_sapiens_chr6.trna138-ArgACG:tRNA,27670565,27670637,-	3759.022993946617	8.735273496738353
Homo_sapiens_chr3.trna11-ArgACG:tRNA	47.0	6468.0	259.6169230769232	93650.90856439585	217.62737308215878	6:hsa;Homo_sapiens_chr3.trna11-ArgACG:tRNA,27215173,27215245,+	3759.022993946618	8.735273496738355
Homo_sapiens_chr6.trna138-ArgACG:tRNA	47.0	6468.0	259.6169230769231	93650.90856439585	217.62737308215878	3:hsa;Homo_sapiens_chr6.trna138-ArgACG:tRNA,45688999,45689071,-	3759.022993946617	8.735273496738353
Homo_sapiens_chr6.trna156-ArgACG:tRNA	47.0	6468.0	259.6169230769231	93650.90856439585	217.62737308215878	3:hsa;Homo_sapiens_chr6.trna156-ArgACG:tRNA,45688999,45689071,-	3759.022993946617	8.735273496738353
Homo_sapiens_chr3.trna11-ArgACG:tRNA	47.0	6468.0	259.6169230769231	93650.90856439585	217.62737308215878	6:hsa;Homo_sapiens_chr3.trna11-ArgACG:tRNA,27670565,27670637,-	3759.022993946617	8.735273496738353
Homo_sapiens_chr6.trna156-ArgACG:tRNA	47.0	6468.0	259.6169230769232	93650.90856439585	217.62737308215878	6:hsa;Homo_sapiens_chr6.trna156-ArgACG:tRNA,27215173,27215245,+	3759.022993946618	8.735273496738355
Homo_sapiens_chr6.trna36-ArgACG:tRNA	47.0	6468.0	259.6169230769231	93650.90856439585	217.62737308215878	6:hsa;Homo_sapiens_chr6.trna36-ArgACG:tRNA,27213844,27213916,-	3759.022993946617	8.735273496738353
Homo_sapiens_chr6.trna36-ArgACG:tRNA	47.0	6468.0	259.6169230769231	93650.90856439585	217.62737308215878	3:hsa;Homo_sapiens_chr6.trna36-ArgACG:tRNA,45688999,45689071,-	3759.022993946617	8.735273496738353
Homo_sapiens_chr6.trna36-ArgACG:tRNA	47.0	6468.0	259.6169230769231	93650.90856439585	217.62737308215878	6:hsa;Homo_sapiens_chr6.trna36-ArgACG:tRNA,27670565,27670637,-	3759.022993946617	8.735273496738353
Homo_sapiens_chr6.trna156-ArgACG:tRNA	47.0	6468.0	259.6169230769231	93650.90856439585	217.62737308215878	6:hsa;Homo_sapiens_chr6.trna156-ArgACG:tRNA,27670565,27670637,-	3759.022993946617	8.735273496738353
Homo_sapiens_chr6.trna138-ArgACG:tRNA	47.0	6468.0	259.6169230769231	93650.90856439585	217.62737308215878	6:hsa;Homo_sapiens_chr6.trna138-ArgACG:tRNA,27213844,27213916,-	3759.022993946617	8.735273496738353
