name	unique reads 180919-190527_Brain_S35 180919-190527_Brain_S35	180919-190527_Brain_S35	180919-190527_Brain_S35 (mult. map. adj.)	180919-190527_Brain_S35180919-190527_Brain_S35(lib)	180919-190527_Brain_S35180919-190527_Brain_S35(total)	coordinateString 180919-190527_Brain_S35 180919-190527_Brain_S35	180919-190527_Brain_S35 (lib)	180919-190527_Brain_S35 (total)
Homo_sapiens_chr17.trna19-ArgTCG:tRNA	49.0	11712.0	11668.966666666665	186770.4280155642	716.0498989936784	17:hsa;Homo_sapiens_chr17.trna19-ArgTCG:tRNA,75035113,75035185,+	186084.17852055025	713.418921023503
Homo_sapiens_chr6.trna156-ArgACG:tRNA	57.0	10199.0	410.9944230769232	162642.72501116284	623.547892745605	6:hsa;Homo_sapiens_chr6.trna156-ArgACG:tRNA,27213844,27213916,-	6554.098728661786	25.127434693578895
Homo_sapiens_chr6.trna36-ArgACG:tRNA	57.0	10199.0	410.9944230769232	162642.72501116284	623.547892745605	3:hsa;Homo_sapiens_chr6.trna36-ArgACG:tRNA,45688999,45689071,-	6554.098728661786	25.127434693578895
Homo_sapiens_chr3.trna11-ArgACG:tRNA	57.0	10199.0	410.9944230769232	162642.72501116284	623.547892745605	6:hsa;Homo_sapiens_chr3.trna11-ArgACG:tRNA,27213844,27213916,-	6554.098728661786	25.127434693578895
Homo_sapiens_chr6.trna36-ArgACG:tRNA	57.0	10199.0	410.9944230769232	162642.72501116284	623.547892745605	6:hsa;Homo_sapiens_chr6.trna36-ArgACG:tRNA,27215173,27215245,+	6554.098728661786	25.127434693578895
Homo_sapiens_chr6.trna138-ArgACG:tRNA	57.0	10199.0	410.9944230769232	162642.72501116284	623.547892745605	3:hsa;Homo_sapiens_chr6.trna138-ArgACG:tRNA,45688999,45689071,-	6554.098728661786	25.127434693578895
Homo_sapiens_chr3.trna11-ArgACG:tRNA	57.0	10199.0	410.9944230769232	162642.72501116284	623.547892745605	6:hsa;Homo_sapiens_chr3.trna11-ArgACG:tRNA,27670565,27670637,-	6554.098728661786	25.127434693578895
Homo_sapiens_chr3.trna11-ArgACG:tRNA	57.0	10199.0	410.9944230769232	162642.72501116284	623.547892745605	6:hsa;Homo_sapiens_chr3.trna11-ArgACG:tRNA,27215173,27215245,+	6554.098728661786	25.127434693578895
Homo_sapiens_chr6.trna138-ArgACG:tRNA	57.0	10199.0	410.9944230769232	162642.72501116284	623.547892745605	6:hsa;Homo_sapiens_chr6.trna138-ArgACG:tRNA,27670565,27670637,-	6554.098728661786	25.127434693578895
Homo_sapiens_chr6.trna138-ArgACG:tRNA	57.0	10199.0	410.9944230769232	162642.72501116284	623.547892745605	6:hsa;Homo_sapiens_chr6.trna138-ArgACG:tRNA,27213844,27213916,-	6554.098728661786	25.127434693578895
Homo_sapiens_chr6.trna156-ArgACG:tRNA	57.0	10199.0	410.9944230769232	162642.72501116284	623.547892745605	3:hsa;Homo_sapiens_chr6.trna156-ArgACG:tRNA,45688999,45689071,-	6554.098728661786	25.127434693578895
Homo_sapiens_chr6.trna36-ArgACG:tRNA	57.0	10199.0	410.9944230769232	162642.72501116284	623.547892745605	6:hsa;Homo_sapiens_chr6.trna36-ArgACG:tRNA,27213844,27213916,-	6554.098728661786	25.127434693578895
Homo_sapiens_chr6.trna156-ArgACG:tRNA	57.0	10199.0	410.9944230769232	162642.72501116284	623.547892745605	6:hsa;Homo_sapiens_chr6.trna156-ArgACG:tRNA,27215173,27215245,+	6554.098728661786	25.127434693578895
Homo_sapiens_chr3.trna11-ArgACG:tRNA	57.0	10199.0	410.9944230769232	162642.72501116284	623.547892745605	3:hsa;Homo_sapiens_chr3.trna11-ArgACG:tRNA,45688999,45689071,-	6554.098728661786	25.127434693578895
