name	unique reads 180726-190530_Brain_S36 180726-190530_Brain_S36	180726-190530_Brain_S36	180726-190530_Brain_S36 (mult. map. adj.)	180726-190530_Brain_S36180726-190530_Brain_S36(lib)	180726-190530_Brain_S36180726-190530_Brain_S36(total)	coordinateString 180726-190530_Brain_S36 180726-190530_Brain_S36	180726-190530_Brain_S36 (lib)	180726-190530_Brain_S36 (total)
Homo_sapiens_chr17.trna19-ArgTCG:tRNA	38.0	5432.0	5393.499999999999	118976.69528649027	361.74532529741936	17:hsa;Homo_sapiens_chr17.trna19-ArgTCG:tRNA,75035113,75035185,+	118133.4326265989	359.1814086877082
Homo_sapiens_chr6.trna138-ArgACG:tRNA	37.0	4332.0	174.71999999999997	94883.47643245137	288.4905650199596	6:hsa;Homo_sapiens_chr6.trna138-ArgACG:tRNA,27215173,27215245,+	3826.8792710706143	11.635519741525238
Homo_sapiens_chr6.trna36-ArgACG:tRNA	37.0	4332.0	174.71999999999997	94883.47643245137	288.4905650199596	6:hsa;Homo_sapiens_chr6.trna36-ArgACG:tRNA,27215173,27215245,+	3826.8792710706143	11.635519741525238
Homo_sapiens_chr6.trna36-ArgACG:tRNA	37.0	4332.0	174.71999999999997	94883.47643245137	288.4905650199596	3:hsa;Homo_sapiens_chr6.trna36-ArgACG:tRNA,45688999,45689071,-	3826.8792710706143	11.635519741525238
Homo_sapiens_chr6.trna156-ArgACG:tRNA	37.0	4332.0	174.71999999999997	94883.47643245137	288.4905650199596	6:hsa;Homo_sapiens_chr6.trna156-ArgACG:tRNA,27670565,27670637,-	3826.8792710706143	11.635519741525238
Homo_sapiens_chr6.trna156-ArgACG:tRNA	37.0	4332.0	174.71999999999997	94883.47643245137	288.4905650199596	6:hsa;Homo_sapiens_chr6.trna156-ArgACG:tRNA,27215173,27215245,+	3826.8792710706143	11.635519741525238
Homo_sapiens_chr3.trna11-ArgACG:tRNA	37.0	4332.0	174.71999999999997	94883.47643245137	288.4905650199596	6:hsa;Homo_sapiens_chr3.trna11-ArgACG:tRNA,27670565,27670637,-	3826.8792710706143	11.635519741525238
Homo_sapiens_chr6.trna138-ArgACG:tRNA	37.0	4332.0	174.71999999999997	94883.47643245137	288.4905650199596	6:hsa;Homo_sapiens_chr6.trna138-ArgACG:tRNA,27213844,27213916,-	3826.8792710706143	11.635519741525238
Homo_sapiens_chr6.trna156-ArgACG:tRNA	37.0	4332.0	174.71999999999997	94883.47643245137	288.4905650199596	6:hsa;Homo_sapiens_chr6.trna156-ArgACG:tRNA,27213844,27213916,-	3826.8792710706143	11.635519741525238
Homo_sapiens_chr6.trna36-ArgACG:tRNA	37.0	4332.0	174.71999999999997	94883.47643245137	288.4905650199596	6:hsa;Homo_sapiens_chr6.trna36-ArgACG:tRNA,27670565,27670637,-	3826.8792710706143	11.635519741525238
